protein_id,pocket_id,valid_x,smiles_x,protein_name_x,site_type_x,drug_id,score_x,SMPBind,conf_x,valid_y,smiles_y,protein_name_y,site_type_y,score_y,Plinder,conf_y,valid,smiles,protein_name,site_type,score,BindingDB,vote_sum
7ju5,7ju5,1,N[C@@H](CCC(C(=O)NC[N+](=O)O)C[C@@](=O)N[C@H](CC(=O)O)O)C(=O)N[C@@H](CO)C[C@H](C=O)N[C@H](NO)N,RET,cryptic site,7ju5_15,0.014709459,0,0.49840242,1,N[C@@H](CCC(C(=O)NC[N+](=O)O)C[C@@](=O)N[C@H](CC(=O)O)O)C(=O)N[C@@H](CO)C[C@H](C=O)N[C@H](NO)N,RET,cryptic site,0.014255684,0,0.04700159,1,N[C@@H](CCC(C(=O)NC[N+](=O)O)C[C@@](=O)N[C@H](CC(=O)O)O)C(=O)N[C@@H](CO)C[C@H](C=O)N[C@H](NO)N,RET,cryptic site,0.7755949,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,cryptic site,7ju5_16,0.15256724,0,0.50475085,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,cryptic site,0.036092468,0,0.056800988,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,cryptic site,0.7427805,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1NCN=CN2[C@@H](O)[C@@H]1O[C@H](O)[C@@H]1O,RET,cryptic site,7ju5_17,0.022850024,0,0.5090532,1,NC1=NC=NC2=C1NCN=CN2[C@@H](O)[C@@H]1O[C@H](O)[C@@H]1O,RET,cryptic site,0.08654902,0,0.0959318,1,NC1=NC=NC2=C1NCN=CN2[C@@H](O)[C@@H]1O[C@H](O)[C@@H]1O,RET,cryptic site,0.990442,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H](O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)N[C@@H](O)[C@H]1O)N1,RET,cryptic site,7ju5_18,0.07037142,0,0.4988792,1,NC1=NC=NC2=C1N=CN2[C@@H](O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)N[C@@H](O)[C@H]1O)N1,RET,cryptic site,0.1548578,0,0.16229495,1,NC1=NC=NC2=C1N=CN2[C@@H](O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)N[C@@H](O)[C@H]1O)N1,RET,cryptic site,0.7923446,1,1
7ju5,7ju5,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(N)(O)O)[C@@](O)[C@H]2O)C(=O)N1,RET,cryptic site,7ju5_19,0.13859372,0,0.5020331,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(N)(O)O)[C@@](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.02748376,0,0.07136691,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(N)(O)O)[C@@](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.6409894,1,1
7ju5,7ju5,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]2O)N1,RET,cryptic site,7ju5_20,0.061470956,0,0.49902037,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]2O)N1,RET,cryptic site,0.025781743,0,0.06280365,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]2O)N1,RET,cryptic site,0.7773721,1,1
7ju5,7ju5,1,NC1=NC=C2N=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)O[C@@H]1O,RET,cryptic site,7ju5_21,0.17429449,0,0.50808084,1,NC1=NC=C2N=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)O[C@@H]1O,RET,cryptic site,0.025012422,0,0.0549555,1,NC1=NC=C2N=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)O[C@@H]1O,RET,cryptic site,0.6028577,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@@H](N)[C@H]1O,RET,cryptic site,7ju5_22,0.06049042,0,0.50245935,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@@H](N)[C@H]1O,RET,cryptic site,0.09753993,0,0.10439696,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@@H](N)[C@H]1O,RET,cryptic site,0.6904253,1,1
7ju5,7ju5,1,C=CCC(=O)OC1=CNC(NCCC(N)=NC(C)=NNNC3=CC=NN3C=NC(NCC(=O)CC4)CC=NC4C)N=C1N,RET,cryptic site,7ju5_23,0.14876415,0,0.53112286,1,C=CCC(=O)OC1=CNC(NCCC(N)=NC(C)=NNNC3=CC=NN3C=NC(NCC(=O)CC4)CC=NC4C)N=C1N,RET,cryptic site,0.5663974,1,0.46957207,1,C=CCC(=O)OC1=CNC(NCCC(N)=NC(C)=NNNC3=CC=NN3C=NC(NCC(=O)CC4)CC=NC4C)N=C1N,RET,cryptic site,0.859831,1,2
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]1O,RET,cryptic site,7ju5_24,0.19694212,0,0.5055345,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]1O,RET,cryptic site,0.025283998,0,0.054688007,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]1O,RET,cryptic site,0.66552126,1,1
7ju5,7ju5,1,CC(=O)NCN1NC(=O)N(C[C@@H](N)O[C@@H](C)O[C@@H](O)[C@@H](O)O)C(=O)N1,RET,cryptic site,7ju5_25,0.026088748,0,0.5059594,1,CC(=O)NCN1NC(=O)N(C[C@@H](N)O[C@@H](C)O[C@@H](O)[C@@H](O)O)C(=O)N1,RET,cryptic site,0.009108648,0,0.047901027,1,CC(=O)NCN1NC(=O)N(C[C@@H](N)O[C@@H](C)O[C@@H](O)[C@@H](O)O)C(=O)N1,RET,cryptic site,0.7500064,1,1
7ju5,7ju5,1,NC1=NCC(=O)NOC(=O)N2C(=O)NC2=CN=C1,RET,cryptic site,7ju5_26,0.006615797,0,0.5224588,1,NC1=NCC(=O)NOC(=O)N2C(=O)NC2=CN=C1,RET,cryptic site,0.07594658,0,0.103727035,1,NC1=NCC(=O)NOC(=O)N2C(=O)NC2=CN=C1,RET,cryptic site,0.98703265,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)OP(=O)(O)O1,RET,cryptic site,7ju5_27,0.1434366,0,0.51319945,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)OP(=O)(O)O1,RET,cryptic site,0.15664364,0,0.14194013,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)OP(=O)(O)O1,RET,cryptic site,0.9152154,1,1
7ju5,7ju5,1,CC1=NOC(C2=NOC(C(F)(F))=N2)=C1,RET,cryptic site,7ju5_28,0.00027037962,0,0.51803863,1,CC1=NOC(C2=NOC(C(F)(F))=N2)=C1,RET,cryptic site,0.056321047,0,0.098819055,1,CC1=NOC(C2=NOC(C(F)(F))=N2)=C1,RET,cryptic site,0.2173339,0,0
7ju5,7ju5,1,NC1=NC2=C(N=CN=CN2)C(=O)N1,RET,cryptic site,7ju5_29,0.06367092,0,0.5240008,1,NC1=NC2=C(N=CN=CN2)C(=O)N1,RET,cryptic site,0.39290175,0,0.45602435,1,NC1=NC2=C(N=CN=CN2)C(=O)N1,RET,cryptic site,0.97969717,1,1
7ju5,7ju5,1,CC(=O)N[C@]1[C@H](CO[C@H]2C[C@H](O[C@@H](NC(C)=O)CO[C@@H](CO)OCOP(=O)NO)OCN=N2)O1,RET,cryptic site,7ju5_30,0.053075697,0,0.506382,1,CC(=O)N[C@]1[C@H](CO[C@H]2C[C@H](O[C@@H](NC(C)=O)CO[C@@H](CO)OCOP(=O)NO)OCN=N2)O1,RET,cryptic site,0.009709384,0,0.03602936,1,CC(=O)N[C@]1[C@H](CO[C@H]2C[C@H](O[C@@H](NC(C)=O)CO[C@@H](CO)OCOP(=O)NO)OCN=N2)O1,RET,cryptic site,0.30862436,0,0
7ju5,7ju5,1,CC(C)CNC1=NC=CN=C1N(C(=O)CCCCN1CCN=NNC2N(NC)CC=N2)C1,RET,cryptic site,7ju5_31,0.026609806,0,0.5198311,1,CC(C)CNC1=NC=CN=C1N(C(=O)CCCCN1CCN=NNC2N(NC)CC=N2)C1,RET,cryptic site,0.6204987,1,0.37252608,1,CC(C)CNC1=NC=CN=C1N(C(=O)CCCCN1CCN=NNC2N(NC)CC=N2)C1,RET,cryptic site,0.90538186,1,2
7ju5,7ju5,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,7ju5_32,0.007381601,0,0.4910403,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,0.00018223572,0,0.015254903,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,0.10868328,0,0
7ju5,7ju5,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,7ju5_33,0.009288496,0,0.49274448,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.00013249098,0,0.014497242,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.1308952,0,0
7ju5,7ju5,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NSC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,7ju5_34,0.0052111545,0,0.49168706,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NSC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.00094373163,0,0.0222399,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NSC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.09005749,0,0
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O[P@](=O)(O)O)[C@@H](O)O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_35,0.117943235,0,0.504092,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O[P@](=O)(O)O)[C@@H](O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.023357997,0,0.052419957,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O[P@](=O)(O)O)[C@@H](O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.8033117,1,1
7ju5,7ju5,1,CCCCN1N=NN=C2C(=NN2)CCCNCCC1,RET,cryptic site,7ju5_36,0.0028029014,0,0.5213988,1,CCCCN1N=NN=C2C(=NN2)CCCNCCC1,RET,cryptic site,0.3817026,0,0.45668593,1,CCCCN1N=NN=C2C(=NN2)CCCNCCC1,RET,cryptic site,0.94367963,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)NO)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_37,0.1543415,0,0.50433654,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)NO)[C@@H](O)[C@H]1O,RET,cryptic site,0.23952714,0,0.25717232,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)NO)[C@@H](O)[C@H]1O,RET,cryptic site,0.48459518,0,0
7ju5,7ju5,1,CN(CC1=CC=CC2=C(N=C(C(=O)N)C=O)S2)OC=C1,RET,cryptic site,7ju5_38,0.06352856,0,0.5213434,1,CN(CC1=CC=CC2=C(N=C(C(=O)N)C=O)S2)OC=C1,RET,cryptic site,0.042471457,0,0.07465291,1,CN(CC1=CC=CC2=C(N=C(C(=O)N)C=O)S2)OC=C1,RET,cryptic site,0.98328143,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2C1=CS=NC(NC(NCCN(N)C(=O)NC3=NC=CCC4=CN=N4)=N3)C2=CN=NN1N2,RET,cryptic site,7ju5_39,0.23543766,0,0.5419092,1,NC1=NC=NC2=C1N=CN2C1=CS=NC(NC(NCCN(N)C(=O)NC3=NC=CCC4=CN=N4)=N3)C2=CN=NN1N2,RET,cryptic site,0.7798038,1,0.2566932,1,NC1=NC=NC2=C1N=CN2C1=CS=NC(NC(NCCN(N)C(=O)NC3=NC=CCC4=CN=N4)=N3)C2=CN=NN1N2,RET,cryptic site,0.62232596,1,2
7ju5,7ju5,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)NCO)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,7ju5_40,0.0046103313,0,0.4900954,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)NCO)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,0.004635281,0,0.02579283,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)NCO)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,0.50615185,1,1
7ju5,7ju5,1,[N]N=NC1=CN(N)[C@H](CCN(N)N)C1C(=O)OC(=O)N[C@@H](N)C(=O)O,RET,cryptic site,7ju5_41,0.096461,0,0.51034826,1,[N]N=NC1=CN(N)[C@H](CCN(N)N)C1C(=O)OC(=O)N[C@@H](N)C(=O)O,RET,cryptic site,0.079320386,0,0.12632886,1,[N]N=NC1=CN(N)[C@H](CCN(N)N)C1C(=O)OC(=O)N[C@@H](N)C(=O)O,RET,cryptic site,0.83179486,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1NCN=C2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,RET,cryptic site,7ju5_42,0.046645463,0,0.5036805,1,NC1=NC=NC2=C1NCN=C2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,RET,cryptic site,0.06284143,0,0.07203048,1,NC1=NC=NC2=C1NCN=C2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,RET,cryptic site,0.8684334,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O,RET,cryptic site,7ju5_43,0.07692819,0,0.50092113,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O,RET,cryptic site,0.051206004,0,0.07581325,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O,RET,cryptic site,0.8380561,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(O)O)[C@@H](O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_44,0.10423743,0,0.5004344,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(O)O)[C@@H](O)[C@@H](O)[C@H]1O,RET,cryptic site,0.02920984,0,0.061498456,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(O)O)[C@@H](O)[C@@H](O)[C@H]1O,RET,cryptic site,0.7273429,1,1
7ju5,7ju5,1,CCN1C=NC2=C1N=CNN2[C@@H]1O[C@H](CO)[C@@H]1O[C@H]1[C@](NC(=O)N1)O,RET,cryptic site,7ju5_45,0.024234906,0,0.5123252,1,CCN1C=NC2=C1N=CNN2[C@@H]1O[C@H](CO)[C@@H]1O[C@H]1[C@](NC(=O)N1)O,RET,cryptic site,0.11126887,0,0.1398849,1,CCN1C=NC2=C1N=CNN2[C@@H]1O[C@H](CO)[C@@H]1O[C@H]1[C@](NC(=O)N1)O,RET,cryptic site,0.86790675,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@@H]1O,RET,cryptic site,7ju5_46,0.1375309,0,0.5085067,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@@H]1O,RET,cryptic site,0.02771062,0,0.054181866,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@@H]1O,RET,cryptic site,0.69659764,1,1
7ju5,7ju5,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)NO)[C@@H](O)[C@H]2O)C(=O)N1,RET,cryptic site,7ju5_47,0.14255626,0,0.50270766,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)NO)[C@@H](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.03583486,0,0.07572602,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)NO)[C@@H](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.2690028,0,0
